test_id,array_size,sort_method,timestamp
8,10,radix_sort,0.0 ns
9,10,bubble_sort,3020.0 ns
9,10,selection_sort,2265.0 ns
9,10,insertion_sort,2265.0 ns
9,10,merge_sort,0.0 ns
9,10,quick_sort,377.0 ns
9,10,count_sort,0.0 ns
9,10,bucket_sort,0.0 ns
9,10,radix_sort,378.0 ns
10,10,bubble_sort,3020.0 ns
10,10,selection_sort,2643.0 ns
10,10,insertion_sort,1888.0 ns
10,10,merge_sort,0.0 ns
10,10,quick_sort,0.0 ns
10,10,count_sort,378.0 ns
10,10,bucket_sort,0.0 ns
10,10,radix_sort,0.0 ns
11,10,bubble_sort,2643.0 ns
11,10,selection_sort,2643.0 ns
11,10,insertion_sort,1887.0 ns
11,10,merge_sort,0.0 ns
11,10,quick_sort,0.0 ns
11,10,count_sort,377.0 ns
11,10,bucket_sort,377.0 ns
11,10,radix_sort,0.0 ns
12,10,bubble_sort,3021.0 ns
12,10,selection_sort,4531.0 ns
12,10,insertion_sort,2265.0 ns
12,10,merge_sort,378.0 ns
12,10,quick_sort,377.0 ns
12,10,count_sort,0.0 ns
12,10,bucket_sort,378.0 ns
12,10,radix_sort,378.0 ns
13,10,bubble_sort,4531.0 ns
13,10,selection_sort,3021.0 ns
13,10,insertion_sort,2643.0 ns
13,10,merge_sort,378.0 ns
13,10,quick_sort,378.0 ns
13,10,count_sort,378.0 ns
13,10,bucket_sort,377.0 ns
13,10,radix_sort,377.0 ns
14,10,bubble_sort,4531.0 ns
14,10,selection_sort,3776.0 ns
14,10,insertion_sort,4153.0 ns
14,10,merge_sort,0.0 ns
14,10,quick_sort,378.0 ns
14,10,count_sort,377.0 ns
14,10,bucket_sort,377.0 ns
14,10,radix_sort,0.0 ns
15,10,bubble_sort,3399.0 ns
15,10,selection_sort,3020.0 ns
15,10,insertion_sort,2266.0 ns
15,10,merge_sort,0.0 ns
15,10,quick_sort,0.0 ns
15,10,count_sort,0.0 ns
15,10,bucket_sort,377.0 ns
15,10,radix_sort,378.0 ns
16,10,bubble_sort,3021.0 ns
16,10,selection_sort,5664.0 ns
16,10,insertion_sort,2266.0 ns
16,10,merge_sort,378.0 ns
16,10,quick_sort,0.0 ns
16,10,count_sort,0.0 ns
16,10,bucket_sort,377.0 ns
16,10,radix_sort,377.0 ns
17,10,bubble_sort,3399.0 ns
17,10,selection_sort,2643.0 ns
17,10,insertion_sort,2266.0 ns
17,10,merge_sort,378.0 ns
17,10,quick_sort,378.0 ns
17,10,count_sort,377.0 ns
17,10,bucket_sort,377.0 ns
17,10,radix_sort,378.0 ns
18,10,bubble_sort,6419.0 ns
18,10,selection_sort,3775.0 ns
18,10,insertion_sort,2265.0 ns
18,10,merge_sort,378.0 ns
18,10,quick_sort,0.0 ns
18,10,count_sort,377.0 ns
18,10,bucket_sort,0.0 ns
18,10,radix_sort,378.0 ns
19,10,bubble_sort,3398.0 ns
19,10,selection_sort,3021.0 ns
19,10,insertion_sort,1888.0 ns
19,10,merge_sort,377.0 ns
19,10,quick_sort,378.0 ns
19,10,count_sort,378.0 ns
19,10,bucket_sort,378.0 ns
19,10,radix_sort,0.0 ns
20,10,bubble_sort,2643.0 ns
20,10,selection_sort,2644.0 ns
20,10,insertion_sort,2266.0 ns
20,10,merge_sort,0.0 ns
20,10,quick_sort,0.0 ns
20,10,count_sort,0.0 ns
20,10,bucket_sort,0.0 ns
20,10,radix_sort,0.0 ns
21,10,bubble_sort,3020.0 ns
21,10,selection_sort,2643.0 ns
21,10,insertion_sort,1888.0 ns
21,10,merge_sort,1510.0 ns
21,10,quick_sort,378.0 ns
21,10,count_sort,377.0 ns
21,10,bucket_sort,377.0 ns
21,10,radix_sort,0.0 ns
22,10,bubble_sort,4153.0 ns
22,10,selection_sort,3398.0 ns
22,10,insertion_sort,1888.0 ns
22,10,merge_sort,0.0 ns
22,10,quick_sort,0.0 ns
22,10,count_sort,378.0 ns
22,10,bucket_sort,0.0 ns
22,10,radix_sort,377.0 ns
23,10,bubble_sort,5664.0 ns
23,10,selection_sort,2265.0 ns
23,10,insertion_sort,2266.0 ns
23,10,merge_sort,0.0 ns
23,10,quick_sort,0.0 ns
23,10,count_sort,0.0 ns
23,10,bucket_sort,378.0 ns
23,10,radix_sort,0.0 ns
24,10,bubble_sort,3021.0 ns
24,10,selection_sort,2643.0 ns
24,10,insertion_sort,3776.0 ns
24,10,merge_sort,378.0 ns
24,10,quick_sort,0.0 ns
24,10,count_sort,377.0 ns
24,10,bucket_sort,0.0 ns
24,10,radix_sort,0.0 ns
25,10,bubble_sort,2644.0 ns
25,10,selection_sort,2266.0 ns
25,10,insertion_sort,1889.0 ns
25,10,merge_sort,0.0 ns
25,10,quick_sort,0.0 ns
25,10,count_sort,0.0 ns
25,10,bucket_sort,0.0 ns
25,10,radix_sort,378.0 ns
26,10,bubble_sort,3021.0 ns
26,10,selection_sort,3398.0 ns
26,10,insertion_sort,1888.0 ns
26,10,merge_sort,378.0 ns
26,10,quick_sort,756.0 ns
26,10,count_sort,377.0 ns
26,10,bucket_sort,377.0 ns
26,10,radix_sort,755.0 ns
27,10,bubble_sort,4154.0 ns
27,10,selection_sort,3021.0 ns
27,10,insertion_sort,2266.0 ns
27,10,merge_sort,0.0 ns
27,10,quick_sort,0.0 ns
27,10,count_sort,0.0 ns
27,10,bucket_sort,377.0 ns
27,10,radix_sort,378.0 ns
28,10,bubble_sort,3021.0 ns
28,10,selection_sort,2643.0 ns
28,10,insertion_sort,1888.0 ns
28,10,merge_sort,378.0 ns
28,10,quick_sort,0.0 ns
28,10,count_sort,0.0 ns
28,10,bucket_sort,0.0 ns
28,10,radix_sort,378.0 ns
29,10,bubble_sort,3020.0 ns
29,10,selection_sort,2265.0 ns
29,10,insertion_sort,2266.0 ns
29,10,merge_sort,377.0 ns
29,10,quick_sort,0.0 ns
29,10,count_sort,0.0 ns
29,10,bucket_sort,0.0 ns
29,10,radix_sort,756.0 ns
30,10,bubble_sort,3776.0 ns
30,10,selection_sort,3020.0 ns
30,10,insertion_sort,2265.0 ns
30,10,merge_sort,378.0 ns
30,10,quick_sort,0.0 ns
30,10,count_sort,0.0 ns
30,10,bucket_sort,377.0 ns
30,10,radix_sort,378.0 ns
31,10,bubble_sort,3021.0 ns
31,10,selection_sort,9062.0 ns
31,10,insertion_sort,1888.0 ns
31,10,merge_sort,0.0 ns
31,10,quick_sort,377.0 ns
31,10,count_sort,377.0 ns
31,10,bucket_sort,378.0 ns
31,10,radix_sort,377.0 ns
32,10,bubble_sort,4531.0 ns
32,10,selection_sort,2643.0 ns
32,10,insertion_sort,2265.0 ns
32,10,merge_sort,0.0 ns
32,10,quick_sort,378.0 ns
32,10,count_sort,0.0 ns
32,10,bucket_sort,0.0 ns
32,10,radix_sort,378.0 ns
33,10,bubble_sort,2643.0 ns
33,10,selection_sort,2644.0 ns
33,10,insertion_sort,2265.0 ns
33,10,merge_sort,378.0 ns
33,10,quick_sort,0.0 ns
33,10,count_sort,0.0 ns
33,10,bucket_sort,0.0 ns
33,10,radix_sort,378.0 ns
34,10,bubble_sort,2643.0 ns
34,10,selection_sort,2643.0 ns
34,10,insertion_sort,2265.0 ns
34,10,merge_sort,377.0 ns
34,10,quick_sort,0.0 ns
34,10,count_sort,378.0 ns
34,10,bucket_sort,0.0 ns
34,10,radix_sort,0.0 ns
35,10,bubble_sort,2643.0 ns
35,10,selection_sort,2266.0 ns
35,10,insertion_sort,1888.0 ns
35,10,merge_sort,378.0 ns
35,10,quick_sort,378.0 ns
35,10,count_sort,378.0 ns
35,10,bucket_sort,378.0 ns
35,10,radix_sort,0.0 ns
36,10,bubble_sort,2643.0 ns
36,10,selection_sort,2265.0 ns
36,10,insertion_sort,1888.0 ns
36,10,merge_sort,377.0 ns
36,10,quick_sort,377.0 ns
36,10,count_sort,0.0 ns
36,10,bucket_sort,377.0 ns
36,10,radix_sort,0.0 ns
37,10,bubble_sort,4154.0 ns
37,10,selection_sort,2643.0 ns
37,10,insertion_sort,1511.0 ns
37,10,merge_sort,0.0 ns
37,10,quick_sort,0.0 ns
37,10,count_sort,377.0 ns
37,10,bucket_sort,0.0 ns
37,10,radix_sort,0.0 ns
38,10,bubble_sort,2266.0 ns
38,10,selection_sort,3020.0 ns
38,10,insertion_sort,2265.0 ns
38,10,merge_sort,378.0 ns
38,10,quick_sort,0.0 ns
38,10,count_sort,378.0 ns
38,10,bucket_sort,0.0 ns
38,10,radix_sort,0.0 ns
39,10,bubble_sort,3021.0 ns
39,10,selection_sort,3021.0 ns
39,10,insertion_sort,1888.0 ns
39,10,merge_sort,377.0 ns
39,10,quick_sort,1511.0 ns
39,10,count_sort,756.0 ns
39,10,bucket_sort,378.0 ns
39,10,radix_sort,0.0 ns
40,10,bubble_sort,4153.0 ns
40,10,selection_sort,3021.0 ns
40,10,insertion_sort,2266.0 ns
40,10,merge_sort,378.0 ns
40,10,quick_sort,0.0 ns
40,10,count_sort,1133.0 ns
40,10,bucket_sort,0.0 ns
40,10,radix_sort,377.0 ns
41,10,bubble_sort,4154.0 ns
41,10,selection_sort,3020.0 ns
41,10,insertion_sort,2643.0 ns
41,10,merge_sort,0.0 ns
41,10,quick_sort,378.0 ns
41,10,count_sort,0.0 ns
41,10,bucket_sort,377.0 ns
41,10,radix_sort,377.0 ns
42,10,bubble_sort,4530.0 ns
42,10,selection_sort,2266.0 ns
42,10,insertion_sort,1888.0 ns
42,10,merge_sort,755.0 ns
42,10,quick_sort,0.0 ns
42,10,count_sort,0.0 ns
42,10,bucket_sort,377.0 ns
42,10,radix_sort,377.0 ns
43,10,bubble_sort,3776.0 ns
43,10,selection_sort,3020.0 ns
43,10,insertion_sort,4531.0 ns
43,10,merge_sort,0.0 ns
43,10,quick_sort,378.0 ns
43,10,count_sort,0.0 ns
43,10,bucket_sort,0.0 ns
43,10,radix_sort,0.0 ns
44,10,bubble_sort,3020.0 ns
44,10,selection_sort,2643.0 ns
44,10,insertion_sort,1510.0 ns
44,10,merge_sort,0.0 ns
44,10,quick_sort,0.0 ns
44,10,count_sort,377.0 ns
44,10,bucket_sort,0.0 ns
44,10,radix_sort,0.0 ns
45,10,bubble_sort,3021.0 ns
45,10,selection_sort,3021.0 ns
45,10,insertion_sort,1888.0 ns
45,10,merge_sort,0.0 ns
45,10,quick_sort,0.0 ns
45,10,count_sort,0.0 ns
45,10,bucket_sort,377.0 ns
45,10,radix_sort,0.0 ns
46,10,bubble_sort,2643.0 ns
46,10,selection_sort,2643.0 ns
46,10,insertion_sort,1888.0 ns
46,10,merge_sort,0.0 ns
46,10,quick_sort,378.0 ns
46,10,count_sort,378.0 ns
46,10,bucket_sort,0.0 ns
46,10,radix_sort,377.0 ns
47,10,bubble_sort,2643.0 ns
47,10,selection_sort,4531.0 ns
47,10,insertion_sort,1888.0 ns
47,10,merge_sort,0.0 ns
47,10,quick_sort,0.0 ns
47,10,count_sort,0.0 ns
47,10,bucket_sort,0.0 ns
47,10,radix_sort,377.0 ns
48,10,bubble_sort,2643.0 ns
48,10,selection_sort,2643.0 ns
48,10,insertion_sort,2266.0 ns
48,10,merge_sort,0.0 ns
48,10,quick_sort,0.0 ns
48,10,count_sort,378.0 ns
48,10,bucket_sort,0.0 ns
48,10,radix_sort,378.0 ns
49,10,bubble_sort,2265.0 ns
49,10,selection_sort,2266.0 ns
49,10,insertion_sort,1888.0 ns
49,10,merge_sort,0.0 ns
49,10,quick_sort,0.0 ns
49,10,count_sort,0.0 ns
49,10,bucket_sort,377.0 ns
49,10,radix_sort,0.0 ns
