test_id,array_size,sort_method,timestamp
6,10000,insertion_sort,47.0 ms
6,10000,heap_sort,0.0 ms
6,10000,merge_sort,0.0 ms
6,10000,quick_sort,0.0 ms
6,10000,count_sort,0.0 ms
6,10000,bucket_sort,0.0 ms
6,10000,radix_sort,-3.77305521500106E14 ms
7,10000,bubble_sort,187.0 ms
7,10000,selection_sort,47.0 ms
7,10000,insertion_sort,47.0 ms
7,10000,heap_sort,0.0 ms
7,10000,merge_sort,0.0 ms
7,10000,quick_sort,0.0 ms
7,10000,count_sort,0.0 ms
7,10000,bucket_sort,0.0 ms
7,10000,radix_sort,-3.77305805466776E14 ms
8,10000,bubble_sort,188.0 ms
8,10000,selection_sort,31.0 ms
8,10000,insertion_sort,47.0 ms
8,10000,heap_sort,0.0 ms
8,10000,merge_sort,0.0 ms
8,10000,quick_sort,0.0 ms
8,10000,count_sort,0.0 ms
8,10000,bucket_sort,0.0 ms
8,10000,radix_sort,-3.77306076224563E14 ms
9,10000,bubble_sort,187.0 ms
9,10000,selection_sort,31.0 ms
9,10000,insertion_sort,47.0 ms
9,10000,heap_sort,0.0 ms
9,10000,merge_sort,0.0 ms
9,10000,quick_sort,0.0 ms
9,10000,count_sort,0.0 ms
9,10000,bucket_sort,0.0 ms
9,10000,radix_sort,-3.77306343408174E14 ms
10,10000,bubble_sort,188.0 ms
10,10000,selection_sort,31.0 ms
10,10000,insertion_sort,47.0 ms
10,10000,heap_sort,0.0 ms
10,10000,merge_sort,0.0 ms
10,10000,quick_sort,0.0 ms
10,10000,count_sort,0.0 ms
10,10000,bucket_sort,0.0 ms
10,10000,radix_sort,-3.77306607479389E14 ms
11,10000,bubble_sort,187.0 ms
11,10000,selection_sort,47.0 ms
11,10000,insertion_sort,47.0 ms
11,10000,heap_sort,0.0 ms
11,10000,merge_sort,0.0 ms
11,10000,quick_sort,0.0 ms
11,10000,count_sort,0.0 ms
11,10000,bucket_sort,0.0 ms
11,10000,radix_sort,-3.77306890636904E14 ms
12,10000,bubble_sort,187.0 ms
12,10000,selection_sort,47.0 ms
12,10000,insertion_sort,63.0 ms
12,10000,heap_sort,0.0 ms
12,10000,merge_sort,0.0 ms
12,10000,quick_sort,0.0 ms
12,10000,count_sort,0.0 ms
12,10000,bucket_sort,0.0 ms
12,10000,radix_sort,-3.77307172934275E14 ms
13,10000,bubble_sort,187.0 ms
13,10000,selection_sort,31.0 ms
13,10000,insertion_sort,47.0 ms
13,10000,heap_sort,0.0 ms
13,10000,merge_sort,0.0 ms
13,10000,quick_sort,0.0 ms
13,10000,count_sort,0.0 ms
13,10000,bucket_sort,0.0 ms
13,10000,radix_sort,-3.77307450294058E14 ms
14,10000,bubble_sort,188.0 ms
14,10000,selection_sort,47.0 ms
14,10000,insertion_sort,46.0 ms
14,10000,heap_sort,0.0 ms
14,10000,merge_sort,0.0 ms
14,10000,quick_sort,0.0 ms
14,10000,count_sort,0.0 ms
14,10000,bucket_sort,0.0 ms
14,10000,radix_sort,-3.77307728864725E14 ms
15,10000,bubble_sort,188.0 ms
15,10000,selection_sort,47.0 ms
15,10000,insertion_sort,47.0 ms
15,10000,heap_sort,0.0 ms
15,10000,merge_sort,0.0 ms
15,10000,quick_sort,0.0 ms
15,10000,count_sort,0.0 ms
15,10000,bucket_sort,0.0 ms
15,10000,radix_sort,-3.77308010129429E14 ms
16,10000,bubble_sort,218.0 ms
16,10000,selection_sort,47.0 ms
16,10000,insertion_sort,47.0 ms
16,10000,heap_sort,0.0 ms
16,10000,merge_sort,0.0 ms
16,10000,quick_sort,0.0 ms
16,10000,count_sort,0.0 ms
16,10000,bucket_sort,0.0 ms
16,10000,radix_sort,-3.7730832114178E14 ms
17,10000,bubble_sort,188.0 ms
17,10000,selection_sort,31.0 ms
17,10000,insertion_sort,62.0 ms
17,10000,heap_sort,0.0 ms
17,10000,merge_sort,0.0 ms
17,10000,quick_sort,0.0 ms
17,10000,count_sort,0.0 ms
17,10000,bucket_sort,0.0 ms
17,10000,radix_sort,-3.77308597216263E14 ms
18,10000,bubble_sort,203.0 ms
18,10000,selection_sort,47.0 ms
18,10000,insertion_sort,47.0 ms
18,10000,heap_sort,0.0 ms
18,10000,merge_sort,0.0 ms
18,10000,quick_sort,0.0 ms
18,10000,count_sort,0.0 ms
18,10000,bucket_sort,0.0 ms
18,10000,radix_sort,-3.7730890480624E14 ms
19,10000,bubble_sort,219.0 ms
19,10000,selection_sort,47.0 ms
19,10000,insertion_sort,46.0 ms
19,10000,heap_sort,0.0 ms
19,10000,merge_sort,0.0 ms
19,10000,quick_sort,0.0 ms
19,10000,count_sort,0.0 ms
19,10000,bucket_sort,0.0 ms
19,10000,radix_sort,-3.77309212157948E14 ms
20,10000,bubble_sort,204.0 ms
20,10000,selection_sort,31.0 ms
20,10000,insertion_sort,47.0 ms
20,10000,heap_sort,0.0 ms
20,10000,merge_sort,0.0 ms
20,10000,quick_sort,0.0 ms
20,10000,count_sort,0.0 ms
20,10000,bucket_sort,0.0 ms
20,10000,radix_sort,-3.77309491581191E14 ms
21,10000,bubble_sort,172.0 ms
21,10000,selection_sort,46.0 ms
21,10000,insertion_sort,47.0 ms
21,10000,heap_sort,0.0 ms
21,10000,merge_sort,0.0 ms
21,10000,quick_sort,0.0 ms
21,10000,count_sort,0.0 ms
21,10000,bucket_sort,0.0 ms
21,10000,radix_sort,-3.77309754624255E14 ms
22,10000,bubble_sort,188.0 ms
22,10000,selection_sort,47.0 ms
22,10000,insertion_sort,46.0 ms
22,10000,heap_sort,0.0 ms
22,10000,merge_sort,0.0 ms
22,10000,quick_sort,0.0 ms
22,10000,count_sort,0.0 ms
22,10000,bucket_sort,0.0 ms
22,10000,radix_sort,-3.77310039562062E14 ms
23,10000,bubble_sort,188.0 ms
23,10000,selection_sort,47.0 ms
23,10000,insertion_sort,47.0 ms
23,10000,heap_sort,0.0 ms
23,10000,merge_sort,0.0 ms
23,10000,quick_sort,0.0 ms
23,10000,count_sort,0.0 ms
23,10000,bucket_sort,0.0 ms
23,10000,radix_sort,-3.77310315789087E14 ms
24,10000,bubble_sort,234.0 ms
24,10000,selection_sort,31.0 ms
24,10000,insertion_sort,47.0 ms
24,10000,heap_sort,0.0 ms
24,10000,merge_sort,0.0 ms
24,10000,quick_sort,0.0 ms
24,10000,count_sort,0.0 ms
24,10000,bucket_sort,0.0 ms
24,10000,radix_sort,-3.77310633898441E14 ms
25,10000,bubble_sort,234.0 ms
25,10000,selection_sort,63.0 ms
25,10000,insertion_sort,47.0 ms
25,10000,heap_sort,0.0 ms
25,10000,merge_sort,0.0 ms
25,10000,quick_sort,0.0 ms
25,10000,count_sort,0.0 ms
25,10000,bucket_sort,0.0 ms
25,10000,radix_sort,-3.77310977901855E14 ms
26,10000,bubble_sort,515.0 ms
26,10000,selection_sort,47.0 ms
26,10000,insertion_sort,47.0 ms
26,10000,heap_sort,0.0 ms
26,10000,merge_sort,0.0 ms
26,10000,quick_sort,0.0 ms
26,10000,count_sort,0.0 ms
26,10000,bucket_sort,0.0 ms
26,10000,radix_sort,-3.77311582906377E14 ms
27,10000,bubble_sort,203.0 ms
27,10000,selection_sort,47.0 ms
27,10000,insertion_sort,62.0 ms
27,10000,heap_sort,0.0 ms
27,10000,merge_sort,0.0 ms
27,10000,quick_sort,0.0 ms
27,10000,count_sort,0.0 ms
27,10000,bucket_sort,0.0 ms
27,10000,radix_sort,-3.77311893492062E14 ms
28,10000,bubble_sort,203.0 ms
28,10000,selection_sort,32.0 ms
28,10000,insertion_sort,62.0 ms
28,10000,heap_sort,0.0 ms
28,10000,merge_sort,0.0 ms
28,10000,quick_sort,0.0 ms
28,10000,count_sort,0.0 ms
28,10000,bucket_sort,0.0 ms
28,10000,radix_sort,-3.77312188985116E14 ms
29,10000,bubble_sort,219.0 ms
29,10000,selection_sort,47.0 ms
29,10000,insertion_sort,47.0 ms
29,10000,heap_sort,0.0 ms
29,10000,merge_sort,0.0 ms
29,10000,quick_sort,0.0 ms
29,10000,count_sort,0.0 ms
29,10000,bucket_sort,0.0 ms
29,10000,radix_sort,-3.77312507912308E14 ms
30,10000,bubble_sort,218.0 ms
30,10000,selection_sort,47.0 ms
30,10000,insertion_sort,47.0 ms
30,10000,heap_sort,0.0 ms
30,10000,merge_sort,0.0 ms
30,10000,quick_sort,0.0 ms
30,10000,count_sort,0.0 ms
30,10000,bucket_sort,0.0 ms
30,10000,radix_sort,-3.77312823721064E14 ms
31,10000,bubble_sort,266.0 ms
31,10000,selection_sort,62.0 ms
31,10000,insertion_sort,47.0 ms
31,10000,heap_sort,0.0 ms
31,10000,merge_sort,0.0 ms
31,10000,quick_sort,0.0 ms
31,10000,count_sort,0.0 ms
31,10000,bucket_sort,0.0 ms
31,10000,radix_sort,-3.7731319980897E14 ms
32,10000,bubble_sort,234.0 ms
32,10000,selection_sort,78.0 ms
32,10000,insertion_sort,47.0 ms
32,10000,heap_sort,0.0 ms
32,10000,merge_sort,0.0 ms
32,10000,quick_sort,0.0 ms
32,10000,count_sort,0.0 ms
32,10000,bucket_sort,0.0 ms
32,10000,radix_sort,-3.77313558861217E14 ms
33,10000,bubble_sort,266.0 ms
33,10000,selection_sort,47.0 ms
33,10000,insertion_sort,47.0 ms
33,10000,heap_sort,0.0 ms
33,10000,merge_sort,0.0 ms
33,10000,quick_sort,0.0 ms
33,10000,count_sort,0.0 ms
33,10000,bucket_sort,0.0 ms
33,10000,radix_sort,-3.7731391518129E14 ms
34,10000,bubble_sort,218.0 ms
34,10000,selection_sort,47.0 ms
34,10000,insertion_sort,47.0 ms
34,10000,heap_sort,0.0 ms
34,10000,merge_sort,0.0 ms
34,10000,quick_sort,0.0 ms
34,10000,count_sort,0.0 ms
34,10000,bucket_sort,0.0 ms
34,10000,radix_sort,-3.77314218407931E14 ms
35,10000,bubble_sort,172.0 ms
35,10000,selection_sort,62.0 ms
35,10000,insertion_sort,47.0 ms
35,10000,heap_sort,0.0 ms
35,10000,merge_sort,0.0 ms
35,10000,quick_sort,0.0 ms
35,10000,count_sort,0.0 ms
35,10000,bucket_sort,0.0 ms
35,10000,radix_sort,-3.77314502909633E14 ms
36,10000,bubble_sort,172.0 ms
36,10000,selection_sort,47.0 ms
36,10000,insertion_sort,47.0 ms
36,10000,heap_sort,0.0 ms
36,10000,merge_sort,0.0 ms
36,10000,quick_sort,0.0 ms
36,10000,count_sort,0.0 ms
36,10000,bucket_sort,0.0 ms
36,10000,radix_sort,-3.77314767367868E14 ms
37,10000,bubble_sort,187.0 ms
37,10000,selection_sort,47.0 ms
37,10000,insertion_sort,47.0 ms
37,10000,heap_sort,0.0 ms
37,10000,merge_sort,0.0 ms
37,10000,quick_sort,0.0 ms
37,10000,count_sort,0.0 ms
37,10000,bucket_sort,0.0 ms
37,10000,radix_sort,-3.77315054064822E14 ms
38,10000,bubble_sort,172.0 ms
38,10000,selection_sort,47.0 ms
38,10000,insertion_sort,46.0 ms
38,10000,heap_sort,0.0 ms
38,10000,merge_sort,0.0 ms
38,10000,quick_sort,0.0 ms
38,10000,count_sort,0.0 ms
38,10000,bucket_sort,0.0 ms
38,10000,radix_sort,-3.77315317843413E14 ms
39,10000,bubble_sort,204.0 ms
39,10000,selection_sort,31.0 ms
39,10000,insertion_sort,62.0 ms
39,10000,heap_sort,0.0 ms
39,10000,merge_sort,0.0 ms
39,10000,quick_sort,0.0 ms
39,10000,count_sort,0.0 ms
39,10000,bucket_sort,0.0 ms
39,10000,radix_sort,-3.77315608413194E14 ms
40,10000,bubble_sort,172.0 ms
40,10000,selection_sort,47.0 ms
40,10000,insertion_sort,62.0 ms
40,10000,heap_sort,0.0 ms
40,10000,merge_sort,0.0 ms
40,10000,quick_sort,0.0 ms
40,10000,count_sort,0.0 ms
40,10000,bucket_sort,0.0 ms
40,10000,radix_sort,-3.77315890269945E14 ms
41,10000,bubble_sort,186.0 ms
41,10000,selection_sort,47.0 ms
41,10000,insertion_sort,47.0 ms
41,10000,heap_sort,0.0 ms
41,10000,merge_sort,0.0 ms
41,10000,quick_sort,0.0 ms
41,10000,count_sort,0.0 ms
41,10000,bucket_sort,0.0 ms
41,10000,radix_sort,-3.77316179425704E14 ms
42,10000,bubble_sort,187.0 ms
42,10000,selection_sort,31.0 ms
42,10000,insertion_sort,47.0 ms
42,10000,heap_sort,0.0 ms
42,10000,merge_sort,0.0 ms
42,10000,quick_sort,0.0 ms
42,10000,count_sort,0.0 ms
42,10000,bucket_sort,0.0 ms
42,10000,radix_sort,-3.77316448152487E14 ms
43,10000,bubble_sort,188.0 ms
43,10000,selection_sort,47.0 ms
43,10000,insertion_sort,46.0 ms
43,10000,heap_sort,0.0 ms
43,10000,merge_sort,0.0 ms
43,10000,quick_sort,0.0 ms
43,10000,count_sort,0.0 ms
43,10000,bucket_sort,0.0 ms
43,10000,radix_sort,-3.77316723201839E14 ms
44,10000,bubble_sort,188.0 ms
44,10000,selection_sort,47.0 ms
44,10000,insertion_sort,47.0 ms
44,10000,heap_sort,0.0 ms
44,10000,merge_sort,0.0 ms
44,10000,quick_sort,0.0 ms
44,10000,count_sort,0.0 ms
44,10000,bucket_sort,0.0 ms
44,10000,radix_sort,-3.77317007793782E14 ms
45,10000,bubble_sort,203.0 ms
45,10000,selection_sort,46.0 ms
45,10000,insertion_sort,47.0 ms
45,10000,heap_sort,0.0 ms
45,10000,merge_sort,0.0 ms
45,10000,quick_sort,0.0 ms
45,10000,count_sort,0.0 ms
45,10000,bucket_sort,0.0 ms
45,10000,radix_sort,-3.77317306813438E14 ms
46,10000,bubble_sort,203.0 ms
46,10000,selection_sort,47.0 ms
46,10000,insertion_sort,47.0 ms
46,10000,heap_sort,0.0 ms
46,10000,merge_sort,0.0 ms
46,10000,quick_sort,0.0 ms
46,10000,count_sort,0.0 ms
46,10000,bucket_sort,0.0 ms
46,10000,radix_sort,-3.77317595826833E14 ms
47,10000,bubble_sort,203.0 ms
47,10000,selection_sort,31.0 ms
47,10000,insertion_sort,47.0 ms
47,10000,heap_sort,0.0 ms
47,10000,merge_sort,0.0 ms
47,10000,quick_sort,0.0 ms
47,10000,count_sort,0.0 ms
47,10000,bucket_sort,0.0 ms
47,10000,radix_sort,-3.77317884064316E14 ms
48,10000,bubble_sort,203.0 ms
48,10000,selection_sort,32.0 ms
48,10000,insertion_sort,47.0 ms
48,10000,heap_sort,0.0 ms
48,10000,merge_sort,0.0 ms
48,10000,quick_sort,0.0 ms
48,10000,count_sort,0.0 ms
48,10000,bucket_sort,0.0 ms
48,10000,radix_sort,-3.77318164990329E14 ms
49,10000,bubble_sort,203.0 ms
49,10000,selection_sort,31.0 ms
49,10000,insertion_sort,47.0 ms
49,10000,heap_sort,0.0 ms
49,10000,merge_sort,0.0 ms
49,10000,quick_sort,0.0 ms
49,10000,count_sort,0.0 ms
49,10000,bucket_sort,0.0 ms
49,10000,radix_sort,-3.77318448407242E14 ms
