test_id,array_size,sort_method,timestamp
56,50,bucket_sort,378.0nS
56,50,radix_sort,0.0nS
57,50,bubble_sort,0.0nS
57,50,selection_sort,0.0nS
57,50,insertion_sort,0.0nS
57,50,merge_sort,0.0nS
57,50,quick_sort,0.0nS
57,50,count_sort,0.0nS
57,50,bucket_sort,0.0nS
57,50,radix_sort,377.0nS
58,50,bubble_sort,0.0nS
58,50,selection_sort,377.0nS
58,50,insertion_sort,378.0nS
58,50,merge_sort,0.0nS
58,50,quick_sort,0.0nS
58,50,count_sort,0.0nS
58,50,bucket_sort,0.0nS
58,50,radix_sort,377.0nS
59,50,bubble_sort,0.0nS
59,50,selection_sort,378.0nS
59,50,insertion_sort,378.0nS
59,50,merge_sort,0.0nS
59,50,quick_sort,0.0nS
59,50,count_sort,0.0nS
59,50,bucket_sort,378.0nS
59,50,radix_sort,0.0nS
60,50,bubble_sort,378.0nS
60,50,selection_sort,378.0nS
60,50,insertion_sort,0.0nS
60,50,merge_sort,378.0nS
60,50,quick_sort,0.0nS
60,50,count_sort,377.0nS
60,50,bucket_sort,377.0nS
60,50,radix_sort,0.0nS
61,50,bubble_sort,0.0nS
61,50,selection_sort,0.0nS
61,50,insertion_sort,0.0nS
61,50,merge_sort,0.0nS
61,50,quick_sort,378.0nS
61,50,count_sort,377.0nS
61,50,bucket_sort,0.0nS
61,50,radix_sort,0.0nS
62,50,bubble_sort,377.0nS
62,50,selection_sort,0.0nS
62,50,insertion_sort,378.0nS
62,50,merge_sort,0.0nS
62,50,quick_sort,0.0nS
62,50,count_sort,0.0nS
62,50,bucket_sort,0.0nS
62,50,radix_sort,0.0nS
63,50,bubble_sort,378.0nS
63,50,selection_sort,0.0nS
63,50,insertion_sort,0.0nS
63,50,merge_sort,0.0nS
63,50,quick_sort,377.0nS
63,50,count_sort,378.0nS
63,50,bucket_sort,377.0nS
63,50,radix_sort,377.0nS
64,50,bubble_sort,0.0nS
64,50,selection_sort,378.0nS
64,50,insertion_sort,0.0nS
64,50,merge_sort,0.0nS
64,50,quick_sort,0.0nS
64,50,count_sort,0.0nS
64,50,bucket_sort,378.0nS
64,50,radix_sort,0.0nS
65,50,bubble_sort,378.0nS
65,50,selection_sort,377.0nS
65,50,insertion_sort,0.0nS
65,50,merge_sort,0.0nS
65,50,quick_sort,0.0nS
65,50,count_sort,0.0nS
65,50,bucket_sort,378.0nS
65,50,radix_sort,0.0nS
66,50,bubble_sort,377.0nS
66,50,selection_sort,0.0nS
66,50,insertion_sort,0.0nS
66,50,merge_sort,0.0nS
66,50,quick_sort,0.0nS
66,50,count_sort,378.0nS
66,50,bucket_sort,0.0nS
66,50,radix_sort,377.0nS
67,50,bubble_sort,0.0nS
67,50,selection_sort,0.0nS
67,50,insertion_sort,377.0nS
67,50,merge_sort,378.0nS
67,50,quick_sort,377.0nS
67,50,count_sort,0.0nS
67,50,bucket_sort,0.0nS
67,50,radix_sort,4153.0nS
68,50,bubble_sort,0.0nS
68,50,selection_sort,0.0nS
68,50,insertion_sort,0.0nS
68,50,merge_sort,0.0nS
68,50,quick_sort,0.0nS
68,50,count_sort,378.0nS
68,50,bucket_sort,377.0nS
68,50,radix_sort,0.0nS
69,50,bubble_sort,0.0nS
69,50,selection_sort,378.0nS
69,50,insertion_sort,0.0nS
69,50,merge_sort,0.0nS
69,50,quick_sort,0.0nS
69,50,count_sort,378.0nS
69,50,bucket_sort,0.0nS
69,50,radix_sort,0.0nS
70,50,bubble_sort,377.0nS
70,50,selection_sort,377.0nS
70,50,insertion_sort,378.0nS
70,50,merge_sort,0.0nS
70,50,quick_sort,0.0nS
70,50,count_sort,0.0nS
70,50,bucket_sort,378.0nS
70,50,radix_sort,378.0nS
71,50,bubble_sort,0.0nS
71,50,selection_sort,377.0nS
71,50,insertion_sort,377.0nS
71,50,merge_sort,0.0nS
71,50,quick_sort,0.0nS
71,50,count_sort,0.0nS
71,50,bucket_sort,0.0nS
71,50,radix_sort,0.0nS
72,50,bubble_sort,378.0nS
72,50,selection_sort,0.0nS
72,50,insertion_sort,0.0nS
72,50,merge_sort,0.0nS
72,50,quick_sort,0.0nS
72,50,count_sort,0.0nS
72,50,bucket_sort,0.0nS
72,50,radix_sort,0.0nS
73,50,bubble_sort,378.0nS
73,50,selection_sort,0.0nS
73,50,insertion_sort,0.0nS
73,50,merge_sort,0.0nS
73,50,quick_sort,378.0nS
73,50,count_sort,377.0nS
73,50,bucket_sort,378.0nS
73,50,radix_sort,0.0nS
74,50,bubble_sort,378.0nS
74,50,selection_sort,378.0nS
74,50,insertion_sort,378.0nS
74,50,merge_sort,377.0nS
74,50,quick_sort,377.0nS
74,50,count_sort,378.0nS
74,50,bucket_sort,378.0nS
74,50,radix_sort,0.0nS
75,50,bubble_sort,0.0nS
75,50,selection_sort,377.0nS
75,50,insertion_sort,0.0nS
75,50,merge_sort,0.0nS
75,50,quick_sort,0.0nS
75,50,count_sort,0.0nS
75,50,bucket_sort,0.0nS
75,50,radix_sort,0.0nS
76,50,bubble_sort,377.0nS
76,50,selection_sort,378.0nS
76,50,insertion_sort,0.0nS
76,50,merge_sort,0.0nS
76,50,quick_sort,0.0nS
76,50,count_sort,0.0nS
76,50,bucket_sort,0.0nS
76,50,radix_sort,378.0nS
77,50,bubble_sort,3398.0nS
77,50,selection_sort,1511.0nS
77,50,insertion_sort,1511.0nS
77,50,merge_sort,1888.0nS
77,50,quick_sort,1511.0nS
77,50,count_sort,1511.0nS
77,50,bucket_sort,4153.0nS
77,50,radix_sort,1888.0nS
78,50,bubble_sort,0.0nS
78,50,selection_sort,0.0nS
78,50,insertion_sort,378.0nS
78,50,merge_sort,377.0nS
78,50,quick_sort,377.0nS
78,50,count_sort,378.0nS
78,50,bucket_sort,377.0nS
78,50,radix_sort,378.0nS
79,50,bubble_sort,377.0nS
79,50,selection_sort,0.0nS
79,50,insertion_sort,0.0nS
79,50,merge_sort,0.0nS
79,50,quick_sort,377.0nS
79,50,count_sort,0.0nS
79,50,bucket_sort,377.0nS
79,50,radix_sort,0.0nS
80,50,bubble_sort,0.0nS
80,50,selection_sort,0.0nS
80,50,insertion_sort,0.0nS
80,50,merge_sort,0.0nS
80,50,quick_sort,755.0nS
80,50,count_sort,378.0nS
80,50,bucket_sort,377.0nS
80,50,radix_sort,0.0nS
81,50,bubble_sort,378.0nS
81,50,selection_sort,0.0nS
81,50,insertion_sort,378.0nS
81,50,merge_sort,378.0nS
81,50,quick_sort,0.0nS
81,50,count_sort,0.0nS
81,50,bucket_sort,0.0nS
81,50,radix_sort,378.0nS
82,50,bubble_sort,0.0nS
82,50,selection_sort,0.0nS
82,50,insertion_sort,0.0nS
82,50,merge_sort,378.0nS
82,50,quick_sort,0.0nS
82,50,count_sort,0.0nS
82,50,bucket_sort,377.0nS
82,50,radix_sort,378.0nS
83,50,bubble_sort,378.0nS
83,50,selection_sort,377.0nS
83,50,insertion_sort,377.0nS
83,50,merge_sort,0.0nS
83,50,quick_sort,377.0nS
83,50,count_sort,378.0nS
83,50,bucket_sort,378.0nS
83,50,radix_sort,377.0nS
84,50,bubble_sort,377.0nS
84,50,selection_sort,0.0nS
84,50,insertion_sort,378.0nS
84,50,merge_sort,377.0nS
84,50,quick_sort,377.0nS
84,50,count_sort,377.0nS
84,50,bucket_sort,0.0nS
84,50,radix_sort,378.0nS
85,50,bubble_sort,0.0nS
85,50,selection_sort,377.0nS
85,50,insertion_sort,377.0nS
85,50,merge_sort,377.0nS
85,50,quick_sort,378.0nS
85,50,count_sort,0.0nS
85,50,bucket_sort,0.0nS
85,50,radix_sort,0.0nS
86,50,bubble_sort,0.0nS
86,50,selection_sort,378.0nS
86,50,insertion_sort,0.0nS
86,50,merge_sort,377.0nS
86,50,quick_sort,377.0nS
86,50,count_sort,0.0nS
86,50,bucket_sort,377.0nS
86,50,radix_sort,378.0nS
87,50,bubble_sort,377.0nS
87,50,selection_sort,0.0nS
87,50,insertion_sort,0.0nS
87,50,merge_sort,0.0nS
87,50,quick_sort,377.0nS
87,50,count_sort,377.0nS
87,50,bucket_sort,378.0nS
87,50,radix_sort,0.0nS
88,50,bubble_sort,0.0nS
88,50,selection_sort,0.0nS
88,50,insertion_sort,378.0nS
88,50,merge_sort,378.0nS
88,50,quick_sort,0.0nS
88,50,count_sort,0.0nS
88,50,bucket_sort,377.0nS
88,50,radix_sort,0.0nS
89,50,bubble_sort,0.0nS
89,50,selection_sort,378.0nS
89,50,insertion_sort,0.0nS
89,50,merge_sort,377.0nS
89,50,quick_sort,0.0nS
89,50,count_sort,0.0nS
89,50,bucket_sort,0.0nS
89,50,radix_sort,0.0nS
90,50,bubble_sort,0.0nS
90,50,selection_sort,0.0nS
90,50,insertion_sort,0.0nS
90,50,merge_sort,378.0nS
90,50,quick_sort,0.0nS
90,50,count_sort,378.0nS
90,50,bucket_sort,0.0nS
90,50,radix_sort,377.0nS
91,50,bubble_sort,377.0nS
91,50,selection_sort,378.0nS
91,50,insertion_sort,0.0nS
91,50,merge_sort,0.0nS
91,50,quick_sort,0.0nS
91,50,count_sort,377.0nS
91,50,bucket_sort,0.0nS
91,50,radix_sort,0.0nS
92,50,bubble_sort,0.0nS
92,50,selection_sort,0.0nS
92,50,insertion_sort,0.0nS
92,50,merge_sort,0.0nS
92,50,quick_sort,0.0nS
92,50,count_sort,377.0nS
92,50,bucket_sort,378.0nS
92,50,radix_sort,378.0nS
93,50,bubble_sort,0.0nS
93,50,selection_sort,0.0nS
93,50,insertion_sort,0.0nS
93,50,merge_sort,378.0nS
93,50,quick_sort,0.0nS
93,50,count_sort,377.0nS
93,50,bucket_sort,0.0nS
93,50,radix_sort,0.0nS
94,50,bubble_sort,0.0nS
94,50,selection_sort,378.0nS
94,50,insertion_sort,0.0nS
94,50,merge_sort,378.0nS
94,50,quick_sort,0.0nS
94,50,count_sort,377.0nS
94,50,bucket_sort,378.0nS
94,50,radix_sort,0.0nS
95,50,bubble_sort,378.0nS
95,50,selection_sort,377.0nS
95,50,insertion_sort,0.0nS
95,50,merge_sort,0.0nS
95,50,quick_sort,378.0nS
95,50,count_sort,377.0nS
95,50,bucket_sort,0.0nS
95,50,radix_sort,0.0nS
96,50,bubble_sort,0.0nS
96,50,selection_sort,378.0nS
96,50,insertion_sort,378.0nS
96,50,merge_sort,0.0nS
96,50,quick_sort,377.0nS
96,50,count_sort,377.0nS
96,50,bucket_sort,377.0nS
96,50,radix_sort,378.0nS
97,50,bubble_sort,0.0nS
97,50,selection_sort,0.0nS
97,50,insertion_sort,0.0nS
97,50,merge_sort,0.0nS
97,50,quick_sort,378.0nS
97,50,count_sort,0.0nS
97,50,bucket_sort,0.0nS
97,50,radix_sort,0.0nS
98,50,bubble_sort,0.0nS
98,50,selection_sort,378.0nS
98,50,insertion_sort,0.0nS
98,50,merge_sort,0.0nS
98,50,quick_sort,377.0nS
98,50,count_sort,378.0nS
98,50,bucket_sort,0.0nS
98,50,radix_sort,378.0nS
99,50,bubble_sort,0.0nS
99,50,selection_sort,0.0nS
99,50,insertion_sort,0.0nS
99,50,merge_sort,377.0nS
99,50,quick_sort,377.0nS
99,50,count_sort,0.0nS
99,50,bucket_sort,0.0nS
99,50,radix_sort,0.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,755.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,377.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,755.0nS
100,100,bubble_sort,755.0nS
100,100,selection_sort,377.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,377.0nS
100,100,count_sort,377.0nS
100,100,bucket_sort,378.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,378.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,377.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,377.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,377.0nS
100,100,quick_sort,377.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,378.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,378.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,378.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,377.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,378.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,377.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,377.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,377.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,377.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,377.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,377.0nS
100,100,count_sort,377.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,378.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,377.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,378.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,377.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,377.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,378.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,377.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,377.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,377.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,377.0nS
100,100,count_sort,377.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,377.0nS
100,100,selection_sort,377.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,377.0nS
100,100,bubble_sort,377.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,377.0nS
100,100,merge_sort,377.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,377.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,377.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,378.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,378.0nS
100,100,insertion_sort,377.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,378.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,378.0nS
100,100,bubble_sort,377.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,377.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,378.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,377.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,754.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,378.0nS
100,100,insertion_sort,377.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,377.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,377.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,377.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,378.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,378.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,377.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,378.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,378.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,378.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,377.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,377.0nS
100,100,selection_sort,377.0nS
100,100,insertion_sort,377.0nS
100,100,merge_sort,377.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,377.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,377.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,377.0nS
100,100,selection_sort,377.0nS
100,100,insertion_sort,377.0nS
100,100,merge_sort,378.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,378.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,377.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,378.0nS
100,100,radix_sort,377.0nS
100,100,bubble_sort,755.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,377.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,377.0nS
100,100,bucket_sort,378.0nS
100,100,radix_sort,378.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,377.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,377.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,378.0nS
100,100,insertion_sort,377.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,377.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,378.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,377.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,378.0nS
100,100,bubble_sort,0.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,378.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,0.0nS
100,100,count_sort,0.0nS
100,100,bucket_sort,0.0nS
100,100,radix_sort,0.0nS
100,100,bubble_sort,755.0nS
100,100,selection_sort,0.0nS
100,100,insertion_sort,0.0nS
100,100,merge_sort,0.0nS
100,100,quick_sort,378.0nS
100,100,count_sort,378.0nS
100,100,bucket_sort,377.0nS
100,100,radix_sort,0.0nS
100,1000,bubble_sort,378.0nS
100,1000,selection_sort,755.0nS
100,1000,insertion_sort,378.0nS
100,1000,merge_sort,378.0nS
100,1000,quick_sort,1133.0nS
100,1000,count_sort,755.0nS
100,1000,bucket_sort,755.0nS
100,1000,radix_sort,1133.0nS
100,1000,bubble_sort,2643.0nS
100,1000,selection_sort,756.0nS
100,1000,insertion_sort,0.0nS
100,1000,merge_sort,378.0nS
100,1000,quick_sort,378.0nS
100,1000,count_sort,377.0nS
100,1000,bucket_sort,377.0nS
100,1000,radix_sort,377.0nS
100,1000,bubble_sort,0.0nS
100,1000,selection_sort,0.0nS
100,1000,insertion_sort,378.0nS
100,1000,merge_sort,378.0nS
100,1000,quick_sort,378.0nS
100,1000,count_sort,0.0nS
100,1000,bucket_sort,0.0nS
100,1000,radix_sort,378.0nS
100,1000,bubble_sort,378.0nS
100,1000,selection_sort,377.0nS
100,1000,insertion_sort,377.0nS
100,1000,merge_sort,378.0nS
100,1000,quick_sort,0.0nS
100,1000,count_sort,0.0nS
100,1000,bucket_sort,377.0nS
100,1000,radix_sort,378.0nS
100,1000,bubble_sort,377.0nS
100,1000,selection_sort,0.0nS
100,1000,insertion_sort,0.0nS
100,1000,merge_sort,0.0nS
100,1000,quick_sort,378.0nS
100,1000,count_sort,0.0nS
100,1000,bucket_sort,377.0nS
100,1000,radix_sort,0.0nS
100,1000,bubble_sort,378.0nS
100,1000,selection_sort,0.0nS
100,1000,insertion_sort,377.0nS
100,1000,merge_sort,0.0nS
100,1000,quick_sort,0.0nS
100,1000,count_sort,0.0nS
100,1000,bucket_sort,377.0nS
100,1000,radix_sort,0.0nS
100,1000,bubble_sort,378.0nS
100,1000,selection_sort,377.0nS
100,1000,insertion_sort,377.0nS
100,1000,merge_sort,0.0nS
100,1000,quick_sort,378.0nS
100,1000,count_sort,0.0nS
100,1000,bucket_sort,377.0nS
100,1000,radix_sort,0.0nS
100,1000,bubble_sort,0.0nS
100,1000,selection_sort,377.0nS
100,1000,insertion_sort,0.0nS
100,1000,merge_sort,0.0nS
100,1000,quick_sort,377.0nS
100,1000,count_sort,0.0nS
100,1000,bucket_sort,0.0nS
100,1000,radix_sort,0.0nS
100,1000,bubble_sort,0.0nS
100,1000,selection_sort,0.0nS
100,1000,insertion_sort,0.0nS
100,1000,merge_sort,377.0nS
100,1000,quick_sort,377.0nS
100,1000,count_sort,0.0nS
100,1000,bucket_sort,0.0nS
100,1000,radix_sort,0.0nS
100,1000,bubble_sort,378.0nS
100,1000,selection_sort,0.0nS
100,1000,insertion_sort,0.0nS
100,1000,merge_sort,377.0nS
100,1000,quick_sort,378.0nS
100,1000,count_sort,377.0nS
100,1000,bucket_sort,377.0nS
100,1000,radix_sort,0.0nS
100,1000,bubble_sort,0.0nS
100,1000,selection_sort,0.0nS
100,1000,insertion_sort,0.0nS
100,1000,merge_sort,0.0nS
100,1000,quick_sort,378.0nS
100,1000,count_sort,0.0nS
100,1000,bucket_sort,0.0nS
100,1000,radix_sort,378.0nS
100,1000,bubble_sort,0.0nS
100,1000,selection_sort,378.0nS
100,1000,insertion_sort,0.0nS
100,1000,merge_sort,0.0nS
100,1000,quick_sort,0.0nS
100,1000,count_sort,0.0nS
100,1000,bucket_sort,378.0nS
100,1000,radix_sort,0.0nS
100,1000,bubble_sort,378.0nS
100,1000,selection_sort,378.0nS
100,1000,insertion_sort,377.0nS
100,1000,merge_sort,378.0nS
100,1000,quick_sort,0.0nS
100,1000,count_sort,0.0nS
100,1000,bucket_sort,0.0nS
100,1000,radix_sort,378.0nS
100,1000,bubble_sort,0.0nS
100,1000,selection_sort,378.0nS
100,1000,insertion_sort,0.0nS
